id,piston_velocity_phase1,metal_velocity_gate,fill_time,phase_transition_position,intensification_time_phase3,intensification_pressure,solidification_time,cycle_time,sleeve_fill_percentage,sleeve_diameter,sleeve_length,plunger_lubricant,plunger_sleeve_clearance,sleeve_temperature,plunger_temperature,blisters_post_treatment,surface_blisters,die_sticking,flow_lines,surface_streaks,cold_shut,heat_cracks,ejector_pin_marks,die_soldering,surface_oxide_inclusions,low_tensile_strength,low_elongation,low_ultimate_strength,low_fatigue_resistance,low_surface_hardness,density_deviation,incomplete_fill,flash,warpage,shrinkage_porosity,volumetric_variation,dimensional_deviation,gas_porosity,gas_bubbles,internal_shrinkage,cracks,hard_inclusions,oxide_inclusions,total_defects,has_defect
23993,0.24,3.72,35.35,171.53,6.83,116.2,21.49,64.8,46.21,49.35,127.57,0.0,0.09,181.67,168.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23994,0.22,3.54,31.81,178.7,5.1,95.97,21.45,66.28,48.41,42.28,127.75,0.0,0.09,180.65,160.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1
23995,0.25,3.61,39.02,173.56,6.63,92.21,20.94,78.6,43.63,49.5,120.73,0.0,0.09,184.88,161.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23996,0.25,3.74,36.09,178.34,7.8,86.29,18.16,85.07,40.46,47.51,126.21,0.0,0.11,185.49,174.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23997,0.23,3.77,34.31,170.89,7.23,96.74,17.39,88.01,49.09,46.4,121.47,0.0,0.1,198.95,170.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23998,0.25,3.51,36.37,179.47,5.82,111.48,21.28,84.37,44.94,49.5,123.54,0.0,0.09,194.4,175.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23999,0.23,3.64,38.17,175.15,7.59,97.07,23.76,62.38,40.45,48.34,129.13,0.0,0.11,187.84,178.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,0.21,3.75,37.32,171.77,6.88,116.45,23.99,89.55,46.83,49.87,120.94,0.0,0.09,190.5,167.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24001,0.22,3.56,35.06,175.83,5.34,106.72,24.01,83.99,49.12,47.41,126.75,0.0,0.1,182.26,168.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24002,0.24,3.61,30.22,175.31,6.59,89.91,21.53,63.61,46.56,48.25,129.65,0.0,0.09,189.72,175.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24003,0.21,3.72,32.75,177.33,5.82,110.02,24.95,60.22,45.8,46.78,120.33,0.0,0.1,188.29,162.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24004,0.22,3.61,33.44,177.63,5.91,119.82,20.5,81.89,34.45,48.1,121.7,0.0,0.1,186.61,175.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1
24005,0.24,3.55,38.65,178.52,6.0,100.94,17.26,83.36,40.96,49.96,124.51,0.0,0.1,187.85,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24006,0.22,3.54,39.01,170.23,5.71,97.2,16.21,84.4,45.25,47.83,129.8,0.0,0.08,187.1,175.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24007,0.21,3.76,32.83,172.45,6.5,82.85,18.84,70.67,41.6,49.3,123.86,0.0,0.12,197.99,163.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24008,0.23,3.72,34.13,171.93,5.3,95.07,19.13,87.6,46.56,49.79,121.71,0.0,0.09,193.1,174.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24009,0.21,3.58,36.04,163.0,7.31,97.63,22.19,88.37,48.3,46.15,122.06,0.0,0.09,195.07,173.19,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6,1
24010,0.22,3.51,38.47,171.34,5.31,117.16,19.22,67.13,46.57,49.66,128.83,0.0,0.09,188.45,172.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24011,0.22,3.8,35.81,174.02,7.71,106.28,16.32,73.86,45.86,49.88,126.81,0.0,0.12,189.46,168.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24012,0.24,3.8,33.28,172.37,7.5,90.17,22.76,61.9,44.9,47.58,121.63,0.0,0.1,184.38,178.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24013,0.23,3.76,33.14,177.8,7.08,105.35,15.8,67.99,44.95,49.82,128.86,0.0,0.1,183.72,168.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24014,0.21,3.79,38.99,171.48,6.36,113.09,21.05,68.38,41.75,48.85,120.99,0.0,0.09,192.55,166.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24015,0.21,3.64,36.04,176.51,7.97,100.52,21.66,69.53,47.43,47.08,129.64,0.0,0.09,188.9,174.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24016,0.22,3.61,39.46,179.74,6.42,116.23,20.97,62.72,45.03,47.59,126.72,0.0,0.08,199.92,171.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24017,0.21,3.77,39.56,170.05,7.59,117.52,20.26,73.47,49.19,45.04,128.4,0.0,0.09,192.82,166.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24018,0.25,3.55,38.69,178.74,7.02,104.32,23.6,71.81,48.36,48.45,121.22,0.0,0.11,197.59,168.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24019,0.24,3.75,34.6,171.59,5.96,87.54,23.88,61.85,40.12,45.04,123.91,0.0,0.12,189.56,162.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24020,0.24,3.71,39.35,175.23,5.82,98.82,18.27,79.72,43.77,48.53,125.41,0.0,0.1,184.09,172.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24021,0.24,3.57,36.13,171.12,6.67,90.48,16.03,85.11,45.14,47.57,126.4,0.0,0.1,191.42,172.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24022,0.24,3.52,38.32,175.26,5.4,85.83,22.73,76.44,48.2,47.16,128.88,0.0,0.09,180.73,167.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24023,0.21,3.54,31.46,176.83,7.83,83.3,19.62,81.45,48.09,47.28,120.05,0.0,0.09,181.6,170.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24024,0.23,3.67,31.58,175.54,5.86,96.02,16.67,78.67,48.13,47.95,121.95,0.0,0.11,190.74,178.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24025,0.2,3.71,39.16,173.75,5.71,98.61,23.57,78.29,45.41,49.77,124.91,0.0,0.09,185.92,169.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24026,0.22,3.79,35.64,174.79,7.57,87.38,16.58,83.48,48.71,45.36,127.64,0.0,0.1,194.07,162.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24027,0.22,3.56,32.99,172.94,7.51,82.63,21.8,64.91,40.09,49.73,121.41,0.0,0.1,184.03,176.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24028,0.21,3.69,34.86,170.83,5.83,93.05,17.38,69.06,43.09,48.62,126.19,0.0,0.1,197.99,170.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24029,0.21,3.56,31.16,176.9,6.9,96.34,23.2,69.85,48.26,45.79,126.62,0.0,0.11,197.97,164.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24030,0.22,3.63,33.3,177.1,7.29,90.36,24.9,74.33,49.62,45.44,128.37,0.0,0.1,199.11,172.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24031,0.21,3.75,39.84,172.31,6.81,83.43,16.16,72.97,49.56,49.58,126.99,0.0,0.11,194.47,177.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24032,0.23,3.7,35.09,177.76,7.3,116.0,24.4,66.65,49.85,47.95,127.03,0.0,0.11,197.23,173.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24033,0.22,3.68,38.26,176.69,7.59,114.5,19.24,71.09,41.88,46.57,129.62,0.0,0.1,183.53,160.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24034,0.21,3.63,36.36,172.52,7.95,119.42,21.55,87.13,42.0,45.68,126.17,0.0,0.1,185.88,178.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24035,0.24,3.71,36.69,172.61,6.73,107.46,16.72,81.18,42.9,49.92,125.11,0.0,0.09,194.59,172.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24036,0.22,3.76,39.62,177.54,6.34,102.41,19.9,69.78,45.89,48.38,127.58,0.0,0.11,184.13,162.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24037,0.23,3.67,35.4,173.97,5.52,105.13,16.1,67.16,45.52,45.88,127.73,0.0,0.12,183.46,165.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24038,0.24,3.57,34.48,174.64,7.96,92.33,15.02,88.58,47.51,45.77,126.04,0.0,0.08,199.82,174.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24039,0.23,3.73,37.25,175.59,6.06,85.11,15.74,64.02,42.51,45.81,121.38,0.0,0.11,186.63,170.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24040,0.24,3.63,37.95,175.85,5.59,115.63,23.37,88.92,45.69,48.38,128.64,0.0,0.08,198.24,165.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24041,0.2,3.59,30.63,176.52,6.25,80.68,16.89,68.46,47.26,49.31,121.98,0.0,0.09,184.68,164.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24042,0.21,3.53,38.99,174.63,7.42,92.9,22.51,60.69,44.16,45.59,122.39,0.0,0.12,198.64,174.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24043,0.25,3.73,36.31,173.32,6.07,115.77,20.22,74.7,47.01,49.72,120.23,0.0,0.09,187.0,167.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24044,0.21,3.58,39.63,179.25,6.05,103.37,21.31,85.68,48.24,48.12,124.98,0.0,0.09,192.66,174.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24045,0.23,3.79,32.79,173.33,6.02,108.47,20.04,62.82,47.68,47.18,120.13,0.0,0.09,187.6,164.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24046,0.25,3.6,34.59,177.7,6.97,86.67,20.19,62.27,41.49,45.52,120.95,0.0,0.09,197.81,173.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24047,0.24,3.65,35.6,178.59,7.99,109.24,17.05,86.57,42.77,49.75,120.7,0.0,0.1,181.34,162.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24048,0.22,3.72,31.52,179.96,5.6,112.72,19.72,73.8,41.11,49.02,129.52,0.0,0.1,190.64,175.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24049,0.2,3.55,38.01,178.61,6.15,88.24,15.63,87.91,48.84,45.33,127.15,0.0,0.12,191.77,173.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24050,0.24,3.63,38.59,177.66,6.56,115.82,21.28,63.34,44.35,46.02,128.28,0.0,0.09,193.11,171.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24051,0.24,3.79,34.2,173.5,6.3,98.09,19.28,69.46,46.65,48.18,121.22,0.0,0.11,189.88,170.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24052,0.22,3.62,33.74,179.48,7.37,112.02,15.6,77.67,43.54,45.04,123.49,0.0,0.1,152.59,171.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
24053,0.2,3.76,33.87,170.4,6.8,97.07,17.79,60.33,44.62,48.34,126.46,0.0,0.11,181.63,163.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24054,0.21,3.8,31.21,178.56,5.99,90.8,18.94,85.71,40.64,49.05,124.15,0.0,0.09,195.18,170.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24055,0.24,3.75,33.1,177.82,6.07,93.69,18.52,64.34,48.31,47.71,121.83,0.0,0.12,185.02,165.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24056,0.23,3.53,37.34,170.02,5.53,119.35,16.41,61.09,42.31,46.28,120.93,0.0,0.09,189.77,168.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24057,0.23,3.74,39.01,175.79,6.21,104.96,20.8,77.22,48.59,45.42,126.86,0.0,0.09,185.9,176.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24058,0.2,3.7,38.51,179.42,7.99,91.29,20.75,73.52,45.64,45.79,128.56,0.0,0.12,188.99,165.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24059,0.21,3.59,30.67,173.95,6.52,90.1,15.78,85.72,48.6,45.12,120.31,0.0,0.12,185.13,171.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24060,0.23,3.73,38.27,177.08,6.08,109.23,15.92,76.94,40.02,46.86,122.88,0.0,0.08,188.0,175.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24061,0.23,3.79,38.89,178.0,5.11,114.32,20.42,86.35,48.09,48.54,120.69,0.0,0.1,197.94,165.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24062,0.22,3.61,35.07,178.12,7.95,80.06,15.07,88.35,44.87,49.58,127.84,0.0,0.08,190.27,178.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063,0.24,3.63,35.94,171.54,6.32,81.76,20.25,66.41,49.53,45.37,124.4,0.0,0.11,183.63,179.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064,0.22,3.7,35.38,170.32,5.58,97.18,23.16,68.87,48.55,49.18,126.25,0.0,0.11,193.12,163.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065,0.22,3.68,34.27,170.97,7.42,87.64,19.58,81.08,49.32,45.31,123.93,0.0,0.1,195.59,178.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24066,0.25,3.68,35.57,175.41,7.94,116.37,17.48,61.04,47.64,46.13,121.43,0.0,0.12,188.06,174.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067,0.23,3.59,37.41,174.63,6.41,89.6,17.89,75.98,40.61,49.7,125.44,0.0,0.11,180.55,160.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068,0.24,3.74,31.56,170.21,5.64,98.82,21.77,73.68,49.28,48.28,120.98,0.0,0.12,184.73,173.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069,0.21,3.73,34.94,175.2,7.74,113.7,21.15,73.56,49.28,45.91,122.6,0.0,0.1,192.39,164.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070,0.2,3.53,32.24,177.52,5.68,117.72,23.09,89.58,46.34,45.95,123.95,0.0,0.09,187.38,165.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24071,0.2,3.58,34.85,171.35,6.95,114.71,15.08,85.19,42.24,48.54,123.49,0.0,0.1,198.63,172.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24072,0.22,3.61,30.47,175.51,6.45,100.89,15.44,67.67,41.76,47.86,128.23,0.0,0.09,190.28,161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24073,0.24,3.52,32.06,177.49,7.01,96.23,18.73,87.16,44.65,48.18,121.65,0.0,0.1,193.06,176.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24074,0.23,3.62,31.68,177.66,6.95,116.93,16.23,80.27,47.18,48.13,121.52,0.0,0.1,181.83,163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24075,0.25,3.65,33.41,170.55,5.39,92.82,19.83,61.84,48.31,45.8,123.42,0.0,0.09,198.69,171.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24076,0.23,3.64,32.5,170.48,6.92,97.5,23.34,78.87,49.17,47.35,120.81,0.0,0.09,188.19,167.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24077,0.22,3.8,31.08,171.76,5.94,102.23,18.94,62.53,49.47,47.88,121.78,0.0,0.1,197.07,171.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24078,0.24,3.71,32.74,177.03,6.16,107.53,19.93,73.79,47.13,47.24,128.02,0.0,0.11,181.18,168.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24079,0.21,3.52,35.03,171.35,5.36,108.22,16.11,84.91,49.9,49.03,128.55,0.0,0.11,181.4,166.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24080,0.23,3.54,34.77,179.13,6.55,97.16,15.97,87.86,46.62,47.79,122.62,0.0,0.1,197.1,168.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24081,0.23,3.77,34.02,176.81,7.98,92.09,19.24,60.69,44.95,49.53,123.71,0.0,0.09,196.37,160.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24082,0.2,3.67,33.8,173.29,6.28,91.56,23.63,74.42,46.23,49.16,124.7,0.0,0.09,191.16,160.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24083,0.21,3.63,31.25,171.87,5.02,98.35,15.44,84.71,47.07,45.06,120.01,0.0,0.12,199.74,165.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24084,0.22,3.72,35.92,175.24,5.35,109.18,19.45,87.17,43.14,45.44,120.44,0.0,0.12,192.53,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24085,0.22,3.56,36.25,176.71,7.14,110.29,19.57,87.01,40.75,46.41,128.74,0.0,0.09,186.46,172.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24086,0.23,3.8,38.13,171.92,6.73,82.66,17.47,65.17,43.36,48.39,124.99,0.0,0.12,184.25,167.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24087,0.24,3.56,31.07,177.66,6.53,113.53,22.58,70.62,44.12,46.72,124.98,0.0,0.1,198.11,165.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24088,0.22,3.66,34.4,172.82,6.55,94.18,20.49,62.4,41.26,49.73,120.36,0.0,0.09,191.52,168.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24089,0.2,3.73,39.13,189.44,6.38,104.72,20.19,67.62,43.88,49.25,122.72,0.0,0.11,182.36,168.65,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,9,1
24090,0.22,3.79,31.4,172.91,6.83,118.71,15.38,60.35,43.41,48.68,129.05,0.0,0.11,183.05,162.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24091,0.22,3.73,32.78,174.4,5.84,119.82,18.22,89.78,46.38,49.2,123.17,0.0,0.11,181.22,177.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24092,0.21,3.54,38.2,172.57,7.67,100.36,18.49,71.46,45.53,48.39,121.74,0.0,0.11,191.76,172.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24093,0.22,3.69,33.27,175.06,6.07,97.61,23.97,63.4,45.58,47.71,125.94,0.0,0.12,195.28,174.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24094,0.22,3.5,32.44,179.67,6.83,109.68,23.82,72.58,41.75,46.2,128.32,0.0,0.11,187.53,160.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24095,0.23,3.67,37.24,170.19,6.18,81.15,23.64,79.13,49.79,48.23,122.49,0.0,0.1,199.26,166.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24096,0.23,3.57,37.19,176.56,7.56,96.75,17.86,68.24,43.36,46.49,120.22,0.0,0.12,194.59,164.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24097,0.22,3.64,35.14,172.5,8.0,92.63,17.33,84.71,44.88,48.57,129.03,0.0,0.1,183.41,172.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24098,0.22,3.62,36.08,175.96,7.59,105.39,20.04,78.0,47.19,48.13,127.47,0.0,0.11,181.93,166.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24099,0.24,3.71,33.76,179.2,5.23,106.94,17.02,70.76,43.49,45.92,128.77,0.0,0.1,193.43,177.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24100,0.23,3.56,37.39,177.96,7.14,119.84,19.79,76.84,44.09,49.87,129.23,0.0,0.12,199.7,177.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24101,0.22,3.53,37.0,174.43,6.59,85.14,24.97,83.16,44.01,47.85,126.19,0.0,0.12,195.37,166.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24102,0.22,3.53,31.32,179.57,6.04,91.76,23.63,70.32,48.85,45.46,126.42,0.0,0.12,191.13,170.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
